"","Continent","Disturbance","Order","Family","Scientific.name","Common.name","FID","log.fid"
"711","Europe","Pedestrian","Passeriformes","Fringillidae ","Passer domesticua","house sparrow ",12.4,1.09342168516224
"712","Europe","Pedestrian","Passeriformes","Fringillidae ","Passer domesticua","house sparrow ",8.2,0.913813852383717
"713","Europe","Pedestrian","Passeriformes","Fringillidae ","Passer domesticus","house sparrow ",8.5,0.929418925714293
"714","Europe","Pedestrian","Passeriformes","Fringillidae ","Passer domesticus","house sparrow ",3.83,0.583198773968623
"715","Europe","Pedestrian","Passeriformes","Fringillidae ","Passer domesticus ","house sparrow ",3.51,0.545307116465824
"716","Europe","Pedestrian","Passeriformes","Fringillidae ","Passer domesticus ","house sparrow ",3.83,0.583198773968623
"717","Europe","Pedestrian","Passeriformes","Fringillidae ","Passer hispaniolensis","Spanish sparrow",11.94,1.07700432679335
"718","Europe","Pedestrian","Passeriformes","Fringillidae ","Passer hispaniolensis","Spanish sparrow",11.94,1.07700432679335
"719","Europe","Pedestrian","Passeriformes","Fringillidae ","Passer montanus","Eurasian tree-sparrow ",5.11,0.708420900134713
"720","Europe","Pedestrian","Passeriformes","Fringillidae ","Passer montanus ","Eurasian tree-sparrow ",8,0.903089986991944
"721","Europe","Pedestrian","Passeriformes","Fringillidae ","Passer montanus ","Eurasian tree-sparrow ",5.12,0.709269960975831
"722","Europe","Pedestrian","Passeriformes","Fringillidae ","Passer montanus ","Eurasian tree-sparrow ",4.91,0.691081492122968
"723","Europe","Pedestrian","Passeriformes","Fringillidae ","Passer montanus ","Eurasian tree-sparrow ",4.91,0.691081492122968
"724","Europe","Pedestrian","Passeriformes","Fringillidae ","Pyrrhula pyrrhula","Eurasian bullfinch",5.9,0.770852011642144
"725","Europe","Pedestrian","Passeriformes","Fringillidae ","Pyrrhula pyrrhula","Eurasian bullfinch",5.9,0.770852011642144
"726","Europe","Pedestrian","Passeriformes","Fringillidae ","Pyrrhula pyrrhula","Eurasian bullfinch",6.01,0.77887447200274
"727","Europe","Pedestrian","Passeriformes","Fringillidae ","Pyrrhula pyrrhula ","Eurasian bullfinch",5.9,0.770852011642144
"728","Europe","Pedestrian","Passeriformes","Fringillidae ","Serinus serinus","European serin",5.07,0.705007959333336
"729","Europe","Pedestrian","Passeriformes","Fringillidae ","Serinus serinus","European serin",5.84,0.766412847112399
"730","Europe","Pedestrian","Passeriformes","Hirundinidae","Delichon urbica","common house martin",6.34,0.802089257881733
"731","Europe","Pedestrian","Passeriformes","Hirundinidae","Delichon urbica ","common house martin",6.34,0.802089257881733
"732","Europe","Pedestrian","Passeriformes","Hirundinidae","Delichon urbica ","common house martin",6.35,0.802773725291976
"733","Europe","Pedestrian","Passeriformes","Hirundinidae","Riparia riparia","sand martin",23.1,1.36361197989214
"734","Europe","Pedestrian","Passeriformes","Hirundinidae","Riparia riparia ","sand martin",23.81,1.37675939540488
"735","Europe","Pedestrian","Passeriformes","Hirundinidae","Riparia riparia ","sand martin",23.81,1.37675939540488
"736","Europe","Pedestrian","Passeriformes","Hirundinidae ","Hirundo daurica","red-rumped swallow",8.06,0.906335041805091
"737","Europe","Pedestrian","Passeriformes","Hirundinidae ","Hirundo rustica","barn swallow",10.16,1.0068937079479
"738","Europe","Pedestrian","Passeriformes","Hirundinidae ","Hirundo rustica ","barn swallow",10.05,1.00216606175651
"739","Europe","Pedestrian","Passeriformes","Hirundinidae ","Hirundo rustica ","barn swallow",10.2,1.00860017176192
"740","Europe","Pedestrian","Passeriformes","Hirundinidae ","Hirundo rustica ","barn swallow",10.2,1.00860017176192
"741","Europe","Pedestrian","Passeriformes","Laniidae","Lanius collurio","red-backed shrike",7.27,0.861534410859038
"742","Europe","Pedestrian","Passeriformes","Laniidae","Lanius collurio ","red-backed shrike",6.1,0.785329835010767
"743","Europe","Pedestrian","Passeriformes","Laniidae","Lanius collurio ","red-backed shrike",6.1,0.785329835010767
"744","Europe","Pedestrian","Passeriformes","Laniidae","Lanius collurio ","red-backed shrike",6.1,0.785329835010767
"745","Europe","Pedestrian","Passeriformes","Laniidae","Lanius excubitor","great grey shrike",21.16,1.32551566336315
"746","Europe","Pedestrian","Passeriformes","Laniidae","Lanius excubitor ","great grey shrike",21.16,1.32551566336315
"747","Europe","Pedestrian","Passeriformes","Laniidae","Lanius senator","woodchat shrike",10.99,1.04099769242349
"748","Europe","Pedestrian","Passeriformes","Locustellidae","Locustella naevia","common grasshopper warbler",15.03,1.17695898058691
"749","Europe","Pedestrian","Passeriformes","Motacillidae","Motacilla alba","white wagtail",8.6,0.934498451243568
"750","Europe","Pedestrian","Passeriformes","Motacillidae","Motacilla alba","white wagtail",8.3,0.919078092376074
"751","Europe","Pedestrian","Passeriformes","Motacillidae","Motacilla alba","white wagtail",11.53,1.0618293072947
"752","Europe","Pedestrian","Passeriformes","Motacillidae","Motacilla alba","white wagtail",11.32,1.05384642685225
"753","Europe","Pedestrian","Passeriformes","Motacillidae","Motacilla alba ","white wagtail ",11.88,1.07481644064517
"754","Europe","Pedestrian","Passeriformes","Motacillidae","Motacilla alba ","white wagtail",11.88,1.07481644064517
"755","Europe","Pedestrian","Passeriformes","Motacillidae","Motacilla cinerea","grey wagtail",6.3,0.799340549453582
"756","Europe","Pedestrian","Passeriformes","Motacillidae","Motacilla cinerea","grey wagtail",7.07,0.849419413796899
"757","Europe","Pedestrian","Passeriformes","Motacillidae","Motacilla cinerea","grey wagtail",6.13,0.787460474518415
"758","Europe","Pedestrian","Passeriformes","Motacillidae","Motacilla flava ","yellow wagtail ",9.7,0.986771734266245
"759","Europe","Pedestrian","Passeriformes","Motacillidae","Motacilla flava ","yellow wagtail ",9.7,0.986771734266245
"760","Europe","Pedestrian","Passeriformes","Motacillidae","Motacilla flava ","yellow wagtail ",9.7,0.986771734266245
"761","Europe","Pedestrian","Passeriformes","Motacillidae ","Anthus campestris ","tawny pipit",18.22,1.26054837263698
"762","Europe","Pedestrian","Passeriformes","Motacillidae ","Anthus campestris ","tawny pipit",18.22,1.26054837263698
"763","Europe","Pedestrian","Passeriformes","Motacillidae ","Anthus pratensis","meadow pipit",16.98,1.22993768590793
"764","Europe","Pedestrian","Passeriformes","Motacillidae ","Anthus pratensis","meadow pipit",13.97,1.14519640611418
"765","Europe","Pedestrian","Passeriformes","Motacillidae ","Anthus pratensis ","meadow pipit",16.94,1.22891340599469
"766","Europe","Pedestrian","Passeriformes","Motacillidae ","Anthus spinoletta","water pipit",3.28,0.515873843711679
"767","Europe","Pedestrian","Passeriformes","Motacillidae ","Anthus trivialis","tree pipit",13.37,1.12613140726198
"768","Europe","Pedestrian","Passeriformes","Motacillidae ","Anthus trivialis","tree pipit",13.28,1.123198075032
"769","Europe","Pedestrian","Passeriformes","Motacillidae ","Anthus trivialis","tree pipit",10.19,1.00817418400643
"770","Europe","Pedestrian","Passeriformes","Motacillidae ","Anthus trivialis ","tree pipit",13.28,1.123198075032
"771","Europe","Pedestrian","Passeriformes","Muscicapidae","Erithecus rubecula","European robin ",7,0.845098040014257
"772","Europe","Pedestrian","Passeriformes","Muscicapidae","Erithecus rubecula","European robin ",5.1,0.707570176097936
"773","Europe","Pedestrian","Passeriformes","Muscicapidae","Monticola saxatilis","common rock thrush",16.67,1.22193559982801
"774","Europe","Pedestrian","Passeriformes","Muscicapidae ","Erithacus rubecula","European robin ",11.1,1.04532297878666
"775","Europe","Pedestrian","Passeriformes","Muscicapidae ","Erithacus rubecula","European robin ",4.99,0.69810054562339
"776","Europe","Pedestrian","Passeriformes","Muscicapidae ","Erithacus rubecula","European robin ",5.43,0.734799829588847
"777","Europe","Pedestrian","Passeriformes","Muscicapidae ","Erithacus rubecula","European robin ",5.13,0.710117365111816
"778","Europe","Pedestrian","Passeriformes","Muscicapidae ","Erithacus rubecula ","European robin ",5.43,0.734799829588847
"779","Europe","Pedestrian","Passeriformes","Muscicapidae ","Ficedula hypoleuca ","European pied flycatcher",5.39,0.731588765186739
"780","Europe","Pedestrian","Passeriformes","Muscicapidae ","Ficedula hypoleuca ","European pied flycatcher",5.39,0.731588765186739
"781","Europe","Pedestrian","Passeriformes","Muscicapidae ","Ficedula hypoleuca ","European pied flycatcher",5.39,0.731588765186739
"782","Europe","Pedestrian","Passeriformes","Muscicapidae ","Luscinia luscinia ","thrush nightingale",15.89,1.20112389720738
"783","Europe","Pedestrian","Passeriformes","Muscicapidae ","Luscinia luscinia ","thrush nightingale",15.89,1.20112389720738
"784","Europe","Pedestrian","Passeriformes","Muscicapidae ","Luscinia megarhynchos","common nightingale",8.16,0.911690158753861
"785","Europe","Pedestrian","Passeriformes","Muscicapidae ","Muscicapa striata","spotted flycatcher",8.5,0.929418925714293
"786","Europe","Pedestrian","Passeriformes","Muscicapidae ","Muscicapa striata","spotted flycatcher",8.5,0.929418925714293
"787","Europe","Pedestrian","Passeriformes","Muscicapidae ","Muscicapa striata","spotted flycatcher",8.5,0.929418925714293
"788","Europe","Pedestrian","Passeriformes","Muscicapidae ","Muscicapa striata ","spotted flycatcher",8.5,0.929418925714293
"789","Europe","Pedestrian","Passeriformes","Muscicapidae ","Oenanthe oenanthe","northern wheatear",16.25,1.21085336531489
"790","Europe","Pedestrian","Passeriformes","Muscicapidae ","Oenanthe oenanthe","northern wheatear",15.8,1.19865708695442
"791","Europe","Pedestrian","Passeriformes","Muscicapidae ","Oenanthe oenanthe ","northern wheatear",14.67,1.16643011384328
"792","Europe","Pedestrian","Passeriformes","Muscicapidae ","Phoenicurus ochruros","black redstart",6.95,0.841984804590114
"793","Europe","Pedestrian","Passeriformes","Muscicapidae ","Phoenicurus ochruros ","black redstart",6.78,0.831229693867063
"794","Europe","Pedestrian","Passeriformes","Muscicapidae ","Phoenicurus ochruros ","black redstart",7,0.845098040014257
"795","Europe","Pedestrian","Passeriformes","Muscicapidae ","Phoenicurus phoenicurus","common redstart",9.1,0.959041392321094
"796","Europe","Pedestrian","Passeriformes","Muscicapidae ","Phoenicurus phoenicurus ","common redstart",9.1,0.959041392321094
"797","Europe","Pedestrian","Passeriformes","Muscicapidae ","Phoenicurus phoenicurus ","common redstart",9.03,0.955687750313506
"798","Europe","Pedestrian","Passeriformes","Muscicapidae ","Phoenicurus phoenicurus ","common redstart",9.03,0.955687750313506
"799","Europe","Pedestrian","Passeriformes","Muscicapidae ","Saxicola rubetra","whinchat",16.65,1.22141423784234
"800","Europe","Pedestrian","Passeriformes","Muscicapidae ","Saxicola rubetra ","whinchat",17.26,1.23704079137919
"801","Europe","Pedestrian","Passeriformes","Muscicapidae ","Saxicola rubetra ","whinchat",17.26,1.23704079137919
"802","Europe","Pedestrian","Passeriformes","Muscicapidae ","Saxicola rubetra ","whinchat",17.26,1.23704079137919
"803","Europe","Pedestrian","Passeriformes","Muscicapidae ","Saxicola torquata","African stonechat",9.14,0.960946195733831
"804","Europe","Pedestrian","Passeriformes","Oriolidae ","Oriolus oriolus","Eurasian golden oriole",39.67,1.59846220047415
"805","Europe","Pedestrian","Passeriformes","Paridae ","Parus ater","coal tit ",5.09,0.706717782336759
"806","Europe","Pedestrian","Passeriformes","Paridae ","Parus ater","coal tit ",5.55,0.744292983122676
"807","Europe","Pedestrian","Passeriformes","Paridae ","Parus ater ","coal tit ",3.4,0.531478917042255
"808","Europe","Pedestrian","Passeriformes","Paridae ","Parus ater ","coal tit ",5.09,0.706717782336759
"809","Europe","Pedestrian","Passeriformes","Paridae ","Parus ater ","coal tit ",5.09,0.706717782336759
"810","Europe","Pedestrian","Passeriformes","Paridae ","Parus caeruleus","European blue tit ",4.8,0.681241237375587
"811","Europe","Pedestrian","Passeriformes","Paridae ","Parus caeruleus","European blue tit ",5.2,0.716003343634799
"812","Europe","Pedestrian","Passeriformes","Paridae ","Parus caeruleus","European blue tit ",5.7,0.755874855672491
"813","Europe","Pedestrian","Passeriformes","Paridae ","Parus caeruleus","European blue tit ",5.54,0.74350976472843
"814","Europe","Pedestrian","Passeriformes","Paridae ","Parus caeruleus ","European blue tit ",6.9,0.838849090737255
"815","Europe","Pedestrian","Passeriformes","Paridae ","Parus caeruleus ","European blue tit ",6.12,0.786751422145561
"816","Europe","Pedestrian","Passeriformes","Paridae ","Parus caeruleus ","European blue tit ",6.12,0.786751422145561
"817","Europe","Pedestrian","Passeriformes","Paridae ","Parus cristatus","crested tit",6.08,0.783903579272735
"818","Europe","Pedestrian","Passeriformes","Paridae ","Parus cristatus","crested tit",6.32,0.800717078282385
"819","Europe","Pedestrian","Passeriformes","Paridae ","Parus cristatus ","crested tit",6.08,0.783903579272735
"820","Europe","Pedestrian","Passeriformes","Paridae ","Parus major","great tit ",5.9,0.770852011642144
"821","Europe","Pedestrian","Passeriformes","Paridae ","Parus major","great tit ",5.6,0.7481880270062
"822","Europe","Pedestrian","Passeriformes","Paridae ","Parus major","great tit ",5.32,0.725911632295048
"823","Europe","Pedestrian","Passeriformes","Paridae ","Parus major","great tit ",5.22,0.717670503002262
"824","Europe","Pedestrian","Passeriformes","Paridae ","Parus major ","great tit ",5.59,0.747411807886423
"825","Europe","Pedestrian","Passeriformes","Paridae ","Parus major ","great tit ",5.59,0.747411807886423
"826","Europe","Pedestrian","Passeriformes","Paridae ","Parus palustris","marsh tit",6.88,0.837588438235511
"827","Europe","Pedestrian","Passeriformes","Paridae ","Parus palustris","marsh tit",5.59,0.747411807886423
"828","Europe","Pedestrian","Passeriformes","Paridae ","Parus palustris ","marsh tit",7.14,0.853698211776174
"829","Europe","Pedestrian","Passeriformes","Paridae ","Parus palustris ","marsh tit",7.14,0.853698211776174
"830","Europe","Pedestrian","Passeriformes","Phylloscopidae","Phylloscopus bonelli","western Bonelli's warbler ",4.95,0.694605198933569
"831","Europe","Pedestrian","Passeriformes","Phylloscopidae","Phylloscopus collybita","Eurasian chiffchaff ",6.79,0.831869774280502
"832","Europe","Pedestrian","Passeriformes","Phylloscopidae","Phylloscopus collybita","Eurasian chiffchaff ",6.71,0.826722520168992
"833","Europe","Pedestrian","Passeriformes","Phylloscopidae","Phylloscopus collybita","Eurasian chiffchaff ",6.49,0.812244696800369
"834","Europe","Pedestrian","Passeriformes","Phylloscopidae","Phylloscopus trochilus","willow warbler",6.28,0.797959643737196
"835","Europe","Pedestrian","Passeriformes","Phylloscopidae","Phylloscopus trochilus ","willow warbler",8.01,0.903632516084238
"836","Europe","Pedestrian","Passeriformes","Phylloscopidae","Phylloscopus trochilus ","willow warbler",8.49,0.928907690243953
"837","Europe","Pedestrian","Passeriformes","Phylloscopidae","Phylloscopus trochilus ","willow warbler",8.49,0.928907690243953
"838","Europe","Pedestrian","Passeriformes","Prunellidae","Prunella modularis","dunnock ",9.2,0.963787827345555
"839","Europe","Pedestrian","Passeriformes","Prunellidae","Prunella modularis","dunnock ",6.1,0.785329835010767
"840","Europe","Pedestrian","Passeriformes","Prunellidae","Prunella modularis","dunnock ",5.09,0.706717782336759
"841","Europe","Pedestrian","Passeriformes","Prunellidae","Prunella modularis","dunnock ",5.51,0.741151598851785
"842","Europe","Pedestrian","Passeriformes","Prunellidae","Prunella modularis","dunnock ",5.08,0.705863712283919
"843","Europe","Pedestrian","Passeriformes","Prunellidae","Prunella modularis ","dunnock ",5.51,0.741151598851785
"844","Europe","Pedestrian","Passeriformes","Regulidae ","Regulus ignicapillus","common firecrest",5.25,0.720159303405957
"845","Europe","Pedestrian","Passeriformes","Regulidae ","Regulus regulus","goldcrest",4.07,0.60959440922522
"846","Europe","Pedestrian","Passeriformes","Regulidae ","Regulus regulus","goldcrest",4.01,0.603144372620182
"847","Europe","Pedestrian","Passeriformes","Regulidae ","Regulus regulus","goldcrest",4.49,0.652246341003323
"848","Europe","Pedestrian","Passeriformes","Regulidae ","Regulus regulus ","goldcrest",4.01,0.603144372620182
"849","Europe","Pedestrian","Passeriformes","Remizidae","Remiz pendulinus","Eurasian penduline tit",6.17,0.790285164033242
"850","Europe","Pedestrian","Passeriformes","Sittidae","Sitta europaea","Eurasian nuthatch",6.59,0.81888541459401
"851","Europe","Pedestrian","Passeriformes","Sittidae","Sitta europaea ","Eurasian nuthatch",7.58,0.879669205632054
"852","Europe","Pedestrian","Passeriformes","Sittidae","Sitta europaea ","Eurasian nuthatch",7.63,0.882524537954881
"853","Europe","Pedestrian","Passeriformes","Sittidae","Sitta europaea ","Eurasian nuthatch",7.63,0.882524537954881
"854","Europe","Pedestrian","Passeriformes","Sturnidae ","Sturnus unicolor","spotless starling ",13.4,1.12710479836481
"855","Europe","Pedestrian","Passeriformes","Sturnidae ","Sturnus unicolor","spotless starling ",14.3,1.15533603746506
"856","Europe","Pedestrian","Passeriformes","Sturnidae ","Sturnus vulgaris","common starling ",17.3,1.2380461031288
"857","Europe","Pedestrian","Passeriformes","Sturnidae ","Sturnus vulgaris","common starling ",11.8,1.07188200730613
"858","Europe","Pedestrian","Passeriformes","Sturnidae ","Sturnus vulgaris","common starling ",10.77,1.03221570329798
"859","Europe","Pedestrian","Passeriformes","Sturnidae ","Sturnus vulgaris","common starling ",14.66,1.16613397030511
"860","Europe","Pedestrian","Passeriformes","Sturnidae ","Sturnus vulgaris","common starling ",9.75,0.989004615698537
"861","Europe","Pedestrian","Passeriformes","Sturnidae ","Sturnus vulgaris ","common starling ",14.66,1.16613397030511
"862","Europe","Pedestrian","Passeriformes","Sylviidae","Sylvia atricapilla","blackcap",5.73,0.75815462196739
"863","Europe","Pedestrian","Passeriformes","Sylviidae","Sylvia atricapilla","blackcap",5.84,0.766412847112399
"864","Europe","Pedestrian","Passeriformes","Sylviidae","Sylvia atricapilla ","blackcap",6.03,0.780317312140151
"865","Europe","Pedestrian","Passeriformes","Sylviidae","Sylvia atricapilla ","blackcap",6.03,0.780317312140151
"866","Europe","Pedestrian","Passeriformes","Sylviidae","Sylvia borin","garden warbler",6.44,0.808885867359812
"867","Europe","Pedestrian","Passeriformes","Sylviidae","Sylvia borin","garden warbler",6.6,0.819543935541869
"868","Europe","Pedestrian","Passeriformes","Sylviidae","Sylvia borin ","garden warbler",6.18,0.790988475088816
"869","Europe","Pedestrian","Passeriformes","Sylviidae","Sylvia borin ","garden warbler",6.18,0.790988475088816
"870","Europe","Pedestrian","Passeriformes","Sylviidae","Sylvia cantillans","subalpine warbler",5.69,0.755112266395071
"871","Europe","Pedestrian","Passeriformes","Sylviidae","Sylvia communis","whitethroat ",11.7,1.06818586174616
"872","Europe","Pedestrian","Passeriformes","Sylviidae","Sylvia communis","whitethroat ",9,0.954242509439325
"873","Europe","Pedestrian","Passeriformes","Sylviidae","Sylvia communis","whitethroat ",8.23,0.91539983521227
"874","Europe","Pedestrian","Passeriformes","Sylviidae","Sylvia communis","whitethroat ",7.95,0.90036712865647
"875","Europe","Pedestrian","Passeriformes","Sylviidae","Sylvia communis","whitethroat ",8.15,0.911157608739977
"876","Europe","Pedestrian","Passeriformes","Sylviidae","Sylvia communis ","whitethroat ",7.95,0.90036712865647
"877","Europe","Pedestrian","Passeriformes","Sylviidae","Sylvia conspicillata","spectacled warbler",7.27,0.861534410859038
"878","Europe","Pedestrian","Passeriformes","Sylviidae","Sylvia curruca","lesser whitethroat",4.7,0.672097857935718
"879","Europe","Pedestrian","Passeriformes","Sylviidae","Sylvia curruca","lesser whitethroat",5.28,0.722633922533812
"880","Europe","Pedestrian","Passeriformes","Sylviidae","Sylvia curruca ","lesser whitethroat",4.7,0.672097857935718
"881","Europe","Pedestrian","Passeriformes","Sylviidae","Sylvia melanocephala","Sardinian warbler",5.9,0.770852011642144
"882","Europe","Pedestrian","Passeriformes","Sylviidae","Sylvia melanocephala","Sardinian warbler",6.64,0.822168079368018
"883","Europe","Pedestrian","Passeriformes","Sylviidae","Sylvia undata","Dartford warbler",10.86,1.03582982525283
"884","Europe","Pedestrian","Passeriformes","Sylviidae ","Acrocephalus palustris","marsh warbler",8.84,0.946452265013073
"885","Europe","Pedestrian","Passeriformes","Sylviidae ","Acrocephalus palustris ","marsh warbler",8.84,0.946452265013073
"886","Europe","Pedestrian","Passeriformes","Sylviidae ","Acrocephalus schoenobaenus ","sedge warbler",7.56,0.878521795501206
"887","Europe","Pedestrian","Passeriformes","Sylviidae ","Acrocephalus scirpaceus","sedge warbler",6.73,0.828015064223977
"888","Europe","Pedestrian","Passeriformes","Sylviidae ","Acrocephalus scirpaceus","sedge warbler",6.73,0.828015064223977
"889","Europe","Pedestrian","Passeriformes","Troglodytidae","Troglodytes troglodytes","Eurasian wren",5.64,0.751279103983342
"890","Europe","Pedestrian","Passeriformes","Troglodytidae","Troglodytes troglodytes ","Eurasian wren",5.57,0.745855195173729
"891","Europe","Pedestrian","Passeriformes","Troglodytidae","Troglodytes troglodytes ","Eurasian wren",5.81,0.764176132390331
"892","Europe","Pedestrian","Passeriformes","Troglodytidae","Troglodytes troglodytes ","Eurasian wren",5.81,0.764176132390331
"893","Europe","Pedestrian","Passeriformes","Turdidae","Turdus merula","common blackbird ",20.9,1.32014628611105
"894","Europe","Pedestrian","Passeriformes","Turdidae","Turdus merula","common blackbird ",11.4,1.05690485133647
"895","Europe","Pedestrian","Passeriformes","Turdidae","Turdus merula","common blackbird",9.5,0.977723605288848
"896","Europe","Pedestrian","Passeriformes","Turdidae","Turdus merula ","common blackbird",7.76,0.889861721258188
"897","Europe","Pedestrian","Passeriformes","Turdidae","Turdus philomelos","song thrush ",15.8,1.19865708695442
"898","Europe","Pedestrian","Passeriformes","Turdidae","Turdus philomelos","song thrush ",6,0.778151250383644
"899","Europe","Pedestrian","Passeriformes","Turdidae","Turdus philomelos","song thrush ",7.73,0.888179493918325
"900","Europe","Pedestrian","Passeriformes","Turdidae","Turdus philomelos ","song thrush",11.4,1.05690485133647
"901","Europe","Pedestrian","Passeriformes","Turdidae","Turdus philomelos ","song thrush ",11.4,1.05690485133647
"902","Europe","Pedestrian","Passeriformes","Turdidae","Turdus pilaris","fieldfare",14.21,1.15259407792747
"903","Europe","Pedestrian","Passeriformes","Turdidae","Turdus viscivorus ","mistle thrush",20.84,1.31889771462749
"904","Europe","Pedestrian","Passeriformes","Turdidae","Turdus viscivorus ","mistle thrush",20.84,1.31889771462749
"905","Europe","Pedestrian","Passeriformes","Turdidae ","Turdus iliacus","redwing",12.75,1.10551018476997
"906","Europe","Pedestrian","Passeriformes","Turdidae ","Turdus iliacus ","redwing",12.75,1.10551018476997
"907","Europe","Pedestrian","Passeriformes","Turdidae ","Turdus merula","common blackbird",7.11,0.851869600729766
"908","Europe","Pedestrian","Passeriformes","Turdidae ","Turdus merula","blackbird",16.7,1.22271647114758
"909","Europe","Pedestrian","Passeriformes","Turdidae ","Turdus merula ","common blackbird",7.54,0.877371345869774
"910","Europe","Pedestrian","Passeriformes","Turdidae ","Turdus merula ","common blackbird",7.76,0.889861721258188
"911","Europe","Pedestrian","Passeriformes","Turdidae ","Turdus philomelos","song thrush",8.96,0.952308009662125
"912","Europe","Pedestrian","Passeriformes","Turdidae ","Turdus pilaris","fieldfare",17.17,1.23477029516092
"913","Europe","Pedestrian","Passeriformes","Turdidae ","Turdus viscivorus","mistle thrush",19.33,1.28623185402855
"914","Europe","Pedestrian","Piciformes","Picidae","Picus viridis","Eurasian green woodpecker",17,1.23044892137827
"915","Europe","Pedestrian","Piciformes","Picidae ","Dendrocopos major","great spotted woodpecker",13.44,1.12839926871781
"916","Europe","Pedestrian","Piciformes","Picidae ","Dendrocopos major ","great spotted woodpecker",11.67,1.06707085604537
"917","Europe","Pedestrian","Piciformes","Picidae ","Dendrocopos major ","great spotted woodpecker",11.68,1.06744284277638
"918","Europe","Pedestrian","Piciformes","Picidae ","Dryocopus martius","black woodpecker",38.71,1.58782317131896
"919","Europe","Pedestrian","Piciformes","Picidae ","Picus viridis ","Eurasian green woodpecker ",16.5,1.21748394421391
"920","Europe","Pedestrian","Piciformes","Picidae ","Picus viridis ","Eurasian green woodpecker ",17.12,1.23350376034113
"921","America-Australia","Pedestrian","Anseriformes","Anatidae","Anser albifrons elgasi","tule greater white-fronted goose",47,1.67209785793572
"922","America-Australia","Pedestrian","Charadriiformes","Charadriidae ","Pluvialis squatarola","black-bellied plover",29,1.46239799789896
"923","America-Australia","Pedestrian","Charadriiformes","Charadriidae ","Pluvialis squatarola","black-bellied plover",43,1.63346845557959
"924","America-Australia","Pedestrian","Charadriiformes","Laridae","Larus delawarensis","ring-billed gull ",8,0.903089986991944
"925","America-Australia","Pedestrian","Charadriiformes","Laridae","Larus delawarensis","ring-billed gull ",30,1.47712125471966
"926","America-Australia","Pedestrian","Charadriiformes","Laridae","Larus delawarensis","ring-billed gull ",33.8,1.52891670027765
"927","America-Australia","Pedestrian","Charadriiformes","Laridae","Larus delawarensis ","ring-billed gull ",22,1.34242268082221
"928","America-Australia","Pedestrian","Charadriiformes","Laridae","Larus occidentalis ","western gull",17.4,1.2405492482826
"929","America-Australia","Pedestrian","Charadriiformes","Laridae ","Sterna caspia ","caspian tern ",35,1.54406804435028
"930","America-Australia","Pedestrian","Charadriiformes","Recurvirostridae ","Himantopus mexicanus","black-necked stilt",17,1.23044892137827
"931","America-Australia","Pedestrian","Charadriiformes","Recurvirostridae ","Himantopus mexicanus","black-necked stilt",27,1.43136376415899
"932","America-Australia","Pedestrian","Charadriiformes","Recurvirostridae ","Himantopus mexicanus","black-necked stilt",29,1.46239799789896
"933","America-Australia","Pedestrian","Charadriiformes","Recurvirostridae ","Himantopus mexicanus ","black-necked stilt",22.3,1.34830486304816
"934","America-Australia","Pedestrian","Charadriiformes","Rynchopidae","Rynchops niger","black skimmer",26.63,1.42537116643894
"935","America-Australia","Pedestrian","Charadriiformes","Scolopacidae","Calidris alba","sanderling",13.73,1.13767053723676
"936","America-Australia","Pedestrian","Charadriiformes","Scolopacidae","Calidris mauri","western sandpiper",10,1
"937","America-Australia","Pedestrian","Charadriiformes","Scolopacidae","Calidris mauri","western sandpiper",24,1.38021124171161
"938","America-Australia","Pedestrian","Charadriiformes","Scolopacidae","Calidris mauri ","western sandpiper",15.6,1.19312459835446
"939","America-Australia","Pedestrian","Charadriiformes","Scolopacidae","Calidris minutilla ","least sandpiper",9.2,0.963787827345555
"940","America-Australia","Pedestrian","Charadriiformes","Scolopacidae","Calidris minutilla ","least sandpiper",7,0.845098040014257
"941","America-Australia","Pedestrian","Charadriiformes","Scolopacidae","Calidris minutilla ","least sandpiper",25,1.39794000867204
"942","America-Australia","Pedestrian","Charadriiformes","Scolopacidae","Catoptrophorus semipalmatus","willet",17,1.23044892137827
"943","America-Australia","Pedestrian","Charadriiformes","Scolopacidae","Catoptrophorus semipalmatus","willet",28,1.44715803134222
"944","America-Australia","Pedestrian","Charadriiformes","Scolopacidae","Catoptrophorus semipalmatus","willet",29,1.46239799789896
"945","America-Australia","Pedestrian","Charadriiformes","Scolopacidae","Catoptrophorus semipalmatus","willet",20.61,1.31407799177921
"946","America-Australia","Pedestrian","Charadriiformes","Scolopacidae","Catoptrophorus semipalmatus ","willet",20.8,1.31806333496276
"947","America-Australia","Pedestrian","Charadriiformes","Scolopacidae","Limnodromus griseus ","short-billed dowitcher ",12.7,1.10380372095596
"948","America-Australia","Pedestrian","Charadriiformes","Scolopacidae","Limosa fedoa ","marbled godwit",17.7,1.24797326636181
"949","America-Australia","Pedestrian","Charadriiformes","Scolopacidae","Tringa melanoleuca","greater yellowlegs",23,1.36172783601759
"950","America-Australia","Pedestrian","Charadriiformes","Scolopacidae","Tringa melanoleuca","greater yellowlegs",28,1.44715803134222
"951","America-Australia","Pedestrian","Ciconiiformes","Ardeidae","Ardea alba","great egret ",39.9,1.60097289568675
"952","America-Australia","Pedestrian","Ciconiiformes","Ardeidae","Ardea alba","great egret",17,1.23044892137827
"953","America-Australia","Pedestrian","Ciconiiformes","Ardeidae","Ardea alba","great egret",48,1.68124123737559
